Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-10-21T04:00:00.000Z,204.1317522539,205.7004513559,200.6745950206,202.1233978271,13717300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-22T04:00:00.000Z,202.0834347921,205.4106941636,192.2415407692,198.3065490723,21949800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-23T04:00:00.000Z,196.5379986865,208.8278716968,195.0392340571,206.5397644043,19397900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-24T04:00:00.000Z,212.2150853914,219.6389743354,209.8070664902,218.839630127,25821800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-27T04:00:00.000Z,224.6248595798,224.79471775,215.5623369331,219.9187469482,23873100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-28T04:00:00.000Z,218.7496923544,222.716424071,217.3808255,221.7272491455,14957500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-29T04:00:00.000Z,228.8713507835,232.208596403,225.9137970864,226.443359375,23217300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-30T04:00:00.000Z,225.9137907571,227.2127078837,220.5582046286,223.8255004883,14795100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-10-31T04:00:00.000Z,227.5624264447,231.0595438654,218.6397884582,223.5857086182,16320000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-03T05:00:00.000Z,233.6873818864,237.424291874,231.6090931397,234.5066986084,21199300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-04T05:00:00.000Z,221.9570490403,228.4816698347,217.220947327,217.8504333496,23696200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-05T05:00:00.000Z,225.4841388128,239.6824423197,224.5449105472,237.304397583,28617400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-06T05:00:00.000Z,237.6441108449,246.2070598941,234.6865572446,238.1337127686,32016800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-07T05:00:00.000Z,233.8372642632,242.3502519185,226.2135430419,237.7240600586,30613800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-10T05:00:00.000Z,247.7557865767,256.8582841804,247.6059009692,253.0913848877,27870600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-11T05:00:00.000Z,248.1354795584,249.7841298727,238.5933412722,240.9114379883,22622500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-12T05:00:00.000Z,244.6982879639,248.9847631474,240.6416343237,244.6982879639,17263100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-13T05:00:00.000Z,243.3993847093,249.2945195542,229.9704510362,236.7548522949,32324600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-14T05:00:00.000Z,231.2593713015,254.9598363777,231.039551277,246.6267089844,36171100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-17T05:00:00.000Z,246.7166560346,260.365395243,239.2628079887,241.7507476807,30304400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-18T05:00:00.000Z,235.2860605394,238.7332161601,225.3342718738,228.3118133545,33843900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-19T05:00:00.000Z,226.7231379543,234.1570133793,216.1818230774,225.7339477539,35256600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-20T05:00:00.000Z,230.0503804531,230.4100845679,199.4356160833,201.2041473389,47420700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-21T05:00:00.000Z,204.3615461976,211.8253950641,192.4313776399,207.1992034912,36679700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-24T05:00:00.000Z,213.2342496829,225.9237875385,212.185111362,223.7455749512,33052800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-25T05:00:00.000Z,219.0394532312,226.0037140099,215.82210398,224.3450775146,17441600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-26T05:00:00.000Z,229.4308859738,233.637425434,225.8138721918,230.0703582764,17817600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-11-28T05:00:00.000Z,235.4259402238,237.9039086913,233.2777170464,236.2852325439,12914700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-01T05:00:00.000Z,232.098693059,242.1604073239,231.3093503643,240.2619781494,18238200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-02T05:00:00.000Z,238.5533743337,244.1687410309,234.1370163117,239.2927703857,18166200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-03T05:00:00.000Z,236.1953223185,237.6041647835,227.9021546671,233.9671630859,19188200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-04T05:00:00.000Z,230.0903484715,233.9671579221,223.1460752903,226.4633331299,23513900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-05T05:00:00.000Z,228.7614492855,240.3718902104,226.5033159566,237.0246429443,21161000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-08T05:00:00.000Z,243.2894764223,249.0247394199,241.4110198397,246.7166442871,20495400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-09T05:00:00.000Z,244.2886654409,255.2995793794,242.630028809,252.2121276855,17067100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-10T05:00:00.000Z,254.9198778231,264.5319498373,250.3736221893,263.4927978516,21960700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-11T05:00:00.000Z,261.3146103034,262.6335305081,251.3428338092,258.2471313477,18867000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-12T05:00:00.000Z,255.4594387106,255.6093243244,239.1229130563,240.94140625,25936900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-15T05:00:00.000Z,246.9064835014,249.904012734,235.8056329667,237.304397583,27483600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-16T05:00:00.000Z,235.6057955616,239.2028214141,230.3900935916,232.3184967041,22577300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-17T05:00:00.000Z,236.3651754457,237.2544418646,221.5074267096,225.334274292,41957100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-18T05:00:00.000Z,256.3187300926,263.4328614433,244.7982269969,248.3453063965,65006100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-19T05:00:00.000Z,251.5426753455,268.1589848559,251.5426753455,265.7010192871,62312100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-22T05:00:00.000Z,276.9217495124,279.7594069969,268.0690607221,276.3622131348,30961900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-23T05:00:00.000Z,275.692793088,281.6278734404,272.0957515922,276.0424804688,20767600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-24T05:00:00.000Z,277.7710344872,289.0617154186,277.0216521999,286.4438781738,18592600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-26T05:00:00.000Z,290.6004553551,290.6304294269,283.1865836746,284.5554504395,17878500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-29T05:00:00.000Z,280.2122853145,294.3763492239,278.3830670929,294.2463989258,26642900,0.115,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-30T05:00:00.000Z,294.5762485898,298.7044885114,291.8873758546,292.5071105957,23056400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2025-12-31T05:00:00.000Z,293.0469125011,293.0469125011,284.0606666232,285.2901611328,17573800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-02T05:00:00.000Z,295.00607846,315.4674842347,294.7361723112,315.2875671387,42604300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-05T05:00:00.000Z,324.9934815276,325.3933074651,309.4200065476,312.0189208984,34608600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-06T05:00:00.000Z,318.146334639,344.4052913682,317.9264258095,343.2857666016,48732400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-07T05:00:00.000Z,340.5669262408,346.1545753214,337.0384097193,339.407409668,32781100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-08T05:00:00.000Z,342.7559961298,343.5156867361,321.2250331176,326.8826599121,33897700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-09T05:00:00.000Z,332.6102838951,345.6547922186,326.0530407687,344.945098877,33387500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-12T05:00:00.000Z,340.4069885458,348.3236763062,339.1775245542,345.7247619629,23152600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-13T05:00:00.000Z,346.124572322,351.0825113247,335.0792249909,337.9880065918,23881300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-14T05:00:00.000Z,334.6993865134,338.9576073672,328.0621907203,333.2100219727,20277200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-15T05:00:00.000Z,345.1849758605,347.6239536979,336.1287827694,336.4886474609,25370200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-16T05:00:00.000Z,352.9517447574,365.6563994795,351.8921922757,362.5976867676,47901900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-20T05:00:00.000Z,364.5268677658,381.3997849299,361.1982794164,364.8467407227,49744900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-21T05:00:00.000Z,372.6934427156,394.0344837414,366.5760174446,388.9465942383,56712800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-22T05:00:00.000Z,396.4734477149,397.6129531153,376.7617278072,397.4130249023,39607600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-23T05:00:00.000Z,396.9932330664,412.2568100921,390.5759154526,399.4821777344,35404200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-26T05:00:00.000Z,395.3339171248,397.8328672963,384.1386081548,388.9266052246,29193900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-27T05:00:00.000Z,404.4400778262,416.2751327093,399.4322024144,410.0677185059,36212100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-28T05:00:00.000Z,422.2626240538,438.7556958666,416.8249058157,435.0972290039,42725700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-29T05:00:00.000Z,439.185508522,444.5232626546,417.5246245977,435.6070251465,42675700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-01-30T05:00:00.000Z,446.2825104531,455.3087171716,406.959034567,414.7057800293,51022900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-02T05:00:00.000Z,412.0069129533,442.2442105861,409.8278356847,437.6161499023,37771200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-03T05:00:00.000Z,441.9743469106,442.1142722641,407.3588826786,419.263885498,42763300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-04T05:00:00.000Z,410.4175985804,412.8265903346,363.7472002496,379.2406921387,58074900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-05T05:00:00.000Z,369.4648002878,390.7658502747,365.8463251223,382.7292480469,38899500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-06T05:00:00.000Z,377.8112814329,396.4834298765,372.7134169594,394.5242614746,37196000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-09T05:00:00.000Z,380.53014117,391.6454667226,370.5243348583,383.3389587402,31009600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-10T05:00:00.000Z,375.8321013534,382.629264143,365.9062785637,373.0932617188,35433800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-11T05:00:00.000Z,395.2239899172,413.9860973905,386.4076861244,410.1676940918,48475000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-12T05:00:00.000Z,422.0726950611,438.5857472467,410.9873554695,413.7961730957,45639100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-13T05:00:00.000Z,405.0198675621,420.703281942,392.5450967968,411.4871520996,33807600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-17T05:00:00.000Z,400.7816436931,413.4862979183,395.1339918596,399.612121582,28549500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-18T05:00:00.000Z,399.3322490936,427.6703509688,394.4343127151,420.7732543945,32306600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-19T05:00:00.000Z,415.6353818204,420.1434976473,407.5687634245,417.1747436523,21651300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-20T05:00:00.000Z,415.0056382517,430.3891898789,414.9756520704,427.9902038574,29894900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-23T05:00:00.000Z,422.1326771055,431.5187490539,415.1256107182,420.7932434082,25426600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-24T05:00:00.000Z,429.0397566415,436.0867838966,411.1072878383,417.8344726562,33389200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-25T05:00:00.000Z,426.3209045339,436.7065562175,422.8223742505,428.8198547363,27296300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-26T05:00:00.000Z,424.6616000236,433.8177572708,401.791202778,415.3854980469,35433500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-02-27T05:00:00.000Z,401.6412750293,417.7844874424,401.0115346895,412.1968383789,28653900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-02T05:00:00.000Z,401.3014252611,417.4346322647,396.8333009795,412.4967346191,30049200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-03T05:00:00.000Z,386.3876793227,389.9262014534,374.3927180025,379.5205688477,39010900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-04T05:00:00.000Z,393.4747044571,407.708714569,387.4472074874,400.6016845703,32644900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-05T05:00:00.000Z,398.4326377362,404.3601404642,380.14030343,396.8832702637,29960100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-06T05:00:00.000Z,379.9803958112,391.0157382086,367.2957218366,370.1445007324,34458800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-09T04:00:00.000Z,363.8071579284,389.8362317925,357.5198211791,389.1565246582,35547200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-10T04:00:00.000Z,393.8445501809,415.1355933099,393.4747104386,402.9407043457,33745400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-11T04:00:00.000Z,410.5975029323,422.5724834023,405.619613603,418.5141906738,30191400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-12T04:00:00.000Z,409.8278201807,413.556264746,396.5034315466,405.1797790527,31720900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-13T04:00:00.000Z,413.5762735877,429.1697295206,412.8265884996,425.9510803223,39261000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-16T04:00:00.000Z,445.9726564892,454.6689849669,437.5661842741,441.6144714355,43067600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-17T04:00:00.000Z,452.3499727417,462.5356960802,444.9530863358,461.4961242676,43017900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-18T04:00:00.000Z,464.5648593101,471.1420829782,458.1075498691,461.5361328125,58973700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-19T04:00:00.000Z,424.7915515471,457.0280094101,420.933156542,444.0834350586,74591900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-20T04:00:00.000Z,443.7336050322,448.9114225546,415.1855697224,422.7224121094,64224900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-23T04:00:00.000Z,425.9710395633,444.0834255013,401.3513776258,404.1802062988,54807300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-24T04:00:00.000Z,401.111507787,404.8099664186,388.746706631,395.3639221191,44975100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-25T04:00:00.000Z,382.8391870019,388.7567147505,371.2240708567,381.9295654297,55328700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-26T04:00:00.000Z,369.8646136394,374.0928483987,349.8530312345,355.3107299805,54515900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-27T04:00:00.000Z,359.7088829463,368.5451979433,353.911330523,357.0700073242,45806700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-30T04:00:00.000Z,362.6600036621,362.8099975586,318.3999938965,321.799987793,73833200,0.15,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-03-31T04:00:00.000Z,321.6700134277,337.8399963379,311.4899902344,337.8399963379,73551800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-01T04:00:00.000Z,348.9100036621,377.8900146484,343.0,367.8500061035,74429800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-02T04:00:00.000Z,341.3399963379,366.9400024414,340.200012207,366.2399902344,51498700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-06T04:00:00.000Z,373.799987793,385.0799865723,370.6099853516,377.7600097656,41414900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-07T04:00:00.000Z,374.1300048828,379.25,364.1000061035,377.5799865723,40224100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-08T04:00:00.000Z,415.1300048828,416.0,398.8800048828,406.7300109863,49216600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-09T04:00:00.000Z,407.6099853516,423.9400024414,398.4400024414,421.5100097656,43101000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-10T04:00:00.000Z,420.2900085449,423.8599853516,410.049987793,420.5899963379,36377600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-13T04:00:00.000Z,416.4700012207,426.8800048828,408.5,426.5599975586,37015800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-14T04:00:00.000Z,434.3500061035,465.7799987793,424.8599853516,465.6600036621,52534900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-15T04:00:00.000Z,457.6300048828,463.950012207,439.3200073242,456.2300109863,40370100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-16T04:00:00.000Z,452.9599914551,462.3399963379,444.3800048828,457.2300109863,33626400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-17T04:00:00.000Z,466.8500061035,470.9700012207,452.200012207,455.0700073242,33405000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-20T04:00:00.000Z,458.25,464.5599975586,435.8999938965,448.4200134277,32013600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-21T04:00:00.000Z,451.3200073242,457.8200073242,441.299987793,449.3800048828,27734000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-22T04:00:00.000Z,462.9299926758,491.9800109863,458.5599975586,487.4800109863,45998100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-23T04:00:00.000Z,482.2799987793,493.6199951172,471.799987793,481.7200012207,38178000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-24T04:00:00.000Z,495.9200134277,506.9899902344,489.3599853516,496.7200012207,35379600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-27T04:00:00.000Z,510.5599975586,531.3599853516,510.0199890137,524.5599975586,41298800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-28T04:00:00.000Z,503.5400085449,518.8300170898,488.2300109863,504.2900085449,44816600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-29T04:00:00.000Z,526.0,531.0200195312,508.799987793,518.4600219727,36248500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-04-30T04:00:00.000Z,529.7399902344,535.5,502.5799865723,517.1599731445,36554400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-01T04:00:00.000Z,511.7799987793,545.9099731445,510.2099914551,542.2100219727,40215300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-04T04:00:00.000Z,560.5999755859,592.799987793,557.7600097656,576.450012207,46043700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-05T04:00:00.000Z,609.7800292969,651.7399902344,605.4699707031,640.200012207,64268500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-06T04:00:00.000Z,660.3699951172,667.6699829102,627.5800170898,666.5900268555,55725800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-07T04:00:00.000Z,649.8300170898,683.0900268555,635.4199829102,646.6300048828,47527500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-08T04:00:00.000Z,676.450012207,747.2100219727,676.2100219727,746.8099975586,65130900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-11T04:00:00.000Z,792.9799804688,818.6699829102,768.0,795.3300170898,70972900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-12T04:00:00.000Z,774.700012207,782.7600097656,706.5999755859,766.5800170898,73743000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-13T04:00:00.000Z,813.1599731445,814.950012207,779.4699707031,803.6300048828,54875100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-14T04:00:00.000Z,787.6199951172,812.0,775.6300048828,776.0100097656,42142700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-15T04:00:00.000Z,732.5700073242,749.5900268555,719.0,724.6599731445,48519000,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-18T04:00:00.000Z,750.4600219727,757.0,663.25,681.5399780273,60042500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-19T04:00:00.000Z,665.5800170898,725.950012207,652.2100219727,698.7399902344,61792100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-20T04:00:00.000Z,734.9600219727,735.6799926758,700.6599731445,731.9899902344,48827400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-21T04:00:00.000Z,736.3599853516,764.9000244141,732.200012207,762.0999755859,42461500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-22T04:00:00.000Z,756.8200073242,780.200012207,747.200012207,751.0,36002900,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-26T04:00:00.000Z,820.5,916.799987793,820.299987793,895.8800048828,76560800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-27T04:00:00.000Z,955.6599731445,956.1599731445,888.1500244141,928.4099731445,72295700,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-28T04:00:00.000Z,929.8300170898,949.4899902344,904.7800292969,923.5200195312,49694300,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-05-29T04:00:00.000Z,957.0,981.0,940.5100097656,971.0,60498600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-06-01T04:00:00.000Z,1009.7199707031,1046.9699707031,1009.5,1035.5,46552100,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-06-02T04:00:00.000Z,1050.0,1076.5600585938,1017.200012207,1064.0999755859,47555400,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-06-03T04:00:00.000Z,1079.0100097656,1089.2900390625,1038.5,1079.5699462891,40324200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-06-04T04:00:00.000Z,1007.0999755859,1036.3699951172,971.6799926758,996.0,54917200,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-06-05T04:00:00.000Z,944.4000244141,961.8900146484,864.0100097656,864.0100097656,77250500,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-06-08T04:00:00.000Z,938.2700195312,962.950012207,916.5,949.2800292969,54097800,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
2026-06-09T04:00:00.000Z,988.1799926758,989.1500244141,854.3499755859,935.8900146484,73002600,0.0,0.0,MU,美光科技,"Micron Technology, Inc.",USD
